fecha,anio,mes,periodo,concepto_codigo,concepto_descripcion,concepto_nivel,subsector,valor_millones_pesos,fuente_archivo
2020-02-01,2020,2,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,org_descentralizados,26566.699999999997,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,org_descentralizados,1688.0,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,org_descentralizados,28254.699999999997,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,org_descentralizados,0.0,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,org_descentralizados,1686.0,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,org_descentralizados,47.400000000000006,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,pami_fdos_otros,-9005.599999999999,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,pami_fdos_otros,50120.6,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,pami_fdos_otros,196.7,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,pami_fdos_otros,20404.199999999997,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,pami_fdos_otros,41115.0,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,pami_fdos_otros,-12912.099999999999,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,pami_fdos_otros,54223.799999999996,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,pami_fdos_otros,41311.7,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,pami_fdos_otros,4103.2,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,54699.1,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,54499.9,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,pami_fdos_otros,7215.999999999993,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,61715.899999999994,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,pami_fdos_otros,0.0,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,pami_fdos_otros,7016.799999999996,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,pami_fdos_otros,475.3,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,rec_afectados,3440.8999999999996,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,rec_afectados,8031.4,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,rec_afectados,0.0,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,rec_afectados,968.0999999999999,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,rec_afectados,11472.3,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,rec_afectados,2500.7999999999993,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,rec_afectados,8971.5,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,rec_afectados,11472.3,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,rec_afectados,940.0999999999999,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,rec_afectados,9518.3,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,rec_afectados,9518.3,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,rec_afectados,2922.1000000000004,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,rec_afectados,12440.4,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,rec_afectados,0.0,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,rec_afectados,2922.1000000000004,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,rec_afectados,546.8,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,tesoro_nacional,-17279.399999999965,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,tesoro_nacional,129607.19999999998,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,tesoro_nacional,0.0,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,tesoro_nacional,0.0,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,tesoro_nacional,112327.80000000002,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,tesoro_nacional,-20896.99999999997,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,tesoro_nacional,133224.8,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,tesoro_nacional,112327.80000000002,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,tesoro_nacional,3617.6000000000004,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,tesoro_nacional,211068.4,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,tesoro_nacional,171189.0,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,tesoro_nacional,-58861.19999999998,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,tesoro_nacional,112327.80000000002,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,tesoro_nacional,0.0,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,tesoro_nacional,-98740.59999999998,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,tesoro_nacional,77843.6,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,total_adm_nacional,-52461.29999999995,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,total_adm_nacional,355215.0,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,total_adm_nacional,6849.4,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,total_adm_nacional,83782.0,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,total_adm_nacional,302753.7,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,total_adm_nacional,-54665.59999999995,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,total_adm_nacional,364268.69999999995,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,total_adm_nacional,309603.1,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,total_adm_nacional,9053.7,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,total_adm_nacional,467979.6,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,total_adm_nacional,428098.19999999995,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,total_adm_nacional,-34713.099999999955,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,total_adm_nacional,393385.10000000003,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,total_adm_nacional,6842.3,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,total_adm_nacional,-74594.49999999994,2020.02-aif-imig.xlsx
2020-02-01,2020,2,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,total_adm_nacional,103710.9,2020.02-aif-imig.xlsx
2020-03-01,2020,3,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,ex_cajas_prov,-2636.6000000000004,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,ex_cajas_prov,5878.6,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,ex_cajas_prov,0.0,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,ex_cajas_prov,2636.6,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,ex_cajas_prov,3242.0,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,ex_cajas_prov,-2636.6000000000004,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,ex_cajas_prov,5878.6,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,ex_cajas_prov,3242.0,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,ex_cajas_prov,0.0,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,ex_cajas_prov,5878.6,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,ex_cajas_prov,5878.6,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,ex_cajas_prov,0.0,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,ex_cajas_prov,5878.6,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,ex_cajas_prov,0.0,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,ex_cajas_prov,0.0,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,ex_cajas_prov,0.0,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,inst_seg_social,-82719.59999999998,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,inst_seg_social,238214.3,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,inst_seg_social,7897.5,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,inst_seg_social,93228.9,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,inst_seg_social,155494.7,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,inst_seg_social,-74852.29999999999,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,inst_seg_social,238244.5,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,inst_seg_social,163392.2,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,inst_seg_social,30.200000000000003,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,inst_seg_social,265075.8,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,inst_seg_social,265075.8,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,inst_seg_social,-8454.699999999983,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,inst_seg_social,256621.1,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,inst_seg_social,7897.5,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,inst_seg_social,-8454.699999999983,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,inst_seg_social,26831.300000000003,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,org_descentralizados,-21910.4,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,org_descentralizados,30342.5,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,org_descentralizados,3.0,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,org_descentralizados,27477.6,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,org_descentralizados,8432.099999999999,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,org_descentralizados,-28055.9,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,org_descentralizados,36491.0,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,org_descentralizados,8435.099999999999,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,org_descentralizados,6148.499999999999,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,org_descentralizados,37028.9,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,org_descentralizados,37004.1,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,org_descentralizados,-1091.4000000000015,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,org_descentralizados,35912.7,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,org_descentralizados,0.0,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,org_descentralizados,-1116.2000000000044,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,org_descentralizados,537.9,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,pami_fdos_otros,-8851.69999999999,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,pami_fdos_otros,53223.299999999996,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,pami_fdos_otros,322.1,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,pami_fdos_otros,24913.200000000004,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,pami_fdos_otros,44371.600000000006,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,pami_fdos_otros,-12846.499999999993,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,pami_fdos_otros,57540.2,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,pami_fdos_otros,44693.700000000004,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,pami_fdos_otros,4316.9,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,60455.5,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,60202.4,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,pami_fdos_otros,9404.500000000007,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,69606.90000000001,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XVI) INGRESOS EXTRAORDINARIOS (3),XVI) INGRESOS EXTRAORDINARIOS (3),principal,pami_fdos_otros,0.0,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,pami_fdos_otros,9151.400000000009,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,pami_fdos_otros,2915.3,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,rec_afectados,-2233.500000000002,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,rec_afectados,12416.2,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,rec_afectados,37.59999999999991,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,rec_afectados,1314.8000000000002,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,rec_afectados,10182.699999999999,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,rec_afectados,-6364.200000000001,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,rec_afectados,16584.5,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,rec_afectados,10220.3,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,rec_afectados,4168.3,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,rec_afectados,18595.0,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,rec_afectados,18595.0,aif-20200420-imig_marzo.xls
2020-03-01,2020,3,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,rec_afectados,-7059.9000000000015,aif-20200420-imig_marzo.xls
